PID,EntryNum,APIImageCaption,User Query,User Location,User Comments,User Trust,User Satisfaction,Coded Acc:Coverage,Coded Acc:Specificity,Coded Acc:Accuracy,Coded User Goal,Coded Lower Location,Coded Higher Location,Coded User Reaction to Result,Photo Properties,Photo Content,Photo Link
P5,2,a white electrical device,I was trying to figure out what the settings were for the knob on the washing machine,at home in the laundry room,"I was hoping to find words describing the knob or the settings or something, but all I got was a description for the entire machine, which was a little bit unnecessary.",3,2,3,2,2,identifyFeatures,"['Used at home', 'Used in a familiar space', 'Used indoors', 'Used in a private space']",Used in Living Spaces/Domiciles,"['Negative reaction to result', 'Critique of result']","['Photo is well-lit', 'Uneven lighting', 'Photo is clear', 'Taken from above photo subject', 'Photo subject of interest is not occluded', 'Photo subject partially-captured', 'Close-up Photo']","['Immobile object', 'Home appliance']",DiaryEntryData/DiaryEntryPhotos/P5_2_11_12_22.jpg
P5,3,a person lying on a bed,"To see if phone app with a Denna phi, my dog, as a dog",in a bedroom in my house,"I am not sure if I had the dog fully in the photograph, which brings up the problem of not getting any preview information before I take the photograph. I just have to hope I haven’t lined up and don’t get any cues from the app.",1,2,3,3,2,learnApplication,"['Used at home', 'Used in a familiar space', 'Used indoors', 'Used in a private space']",Used in Living Spaces/Domiciles,"['Reaction to result', 'Critique of result', 'Suggestions for improvement']","['Photo is well-lit', 'Uneven lighting', 'Taken from above photo subject', 'Photo subject of interest is not occluded', 'Photo subject fully captured', 'Midrange Photo', 'Photo is clear']","['Object on furniture', 'Furniture', 'Immobile object']",DiaryEntryData/DiaryEntryPhotos/P5_3_11_14_22.jpg
P5,4,a red and black shirt on a bed,"The color of the sweatshirt, and what was printed on it",In,"The first time I tried to take the picture, it said, I had slow Internet speed and try again. The second picture didn’t read or describe the logo or writing on the shirt, which was part of what I wanted to know, but I assume I got the colors",4,3,3,3,2,identifyFeatures,"['Used at home', 'Used in a familiar space', 'Used indoors', 'Used in a private space']",Used in Living Spaces/Domiciles,['Reaction to result'],"['Photo is well-lit', 'Photo is clear', 'Uneven lighting', 'Taken from above photo subject', 'Photo subject of interest is not occluded', 'Photo subject partially-captured', 'Midrange Photo']","['Decorative image', 'Furniture', 'Object on furniture', 'Immobile object']",DiaryEntryData/DiaryEntryPhotos/P5_4_11_15_22.jpg
P5,5,a bag of food,What flavor of chips was in the bag,At home in living room,"The description didn’t include any text that was written on the bag, which was what I was looking to get. It is a bag of food I guess but I was hoping to get much more detailed information from the",3,2,3,2,3,identifyFeatures,"['Used at home', 'Used in a familiar space', 'Used indoors', 'Used in a private space']",Used in Living Spaces/Domiciles,"['Reaction to result', 'Negative reaction to result']","['Photo is well-lit', 'Uneven lighting', 'Taken from above photo subject', 'Photo subject of interest is not occluded', 'Photo subject partially-captured', 'Close-up Photo', 'Photo is clear']","['Containers', 'Text', 'Immobile object', 'Decorative image', 'Object on furniture', 'Furniture']",DiaryEntryData/DiaryEntryPhotos/P5_5_11_18_22.jpg
P5,6,a group of people on a boat,Was hoping to find out if we were flying near the strip or close to the airport when taxiing,At the,I was trying to use the phone and it kept telling me that the Internet quality was poor. I’m not even sure if this is a photograph of what I was taking or if it popped up from my gallery somehow.,2,2,2,1,1,describeScene,"['Used traveling', 'Used in an unfamiliar space', 'Used indoors', 'Used in a public space']","Used in Travel Service Sites (bus stops, airports, etc.)","['Reaction to result', 'Negative reaction to result', 'Confused by result']","['Photo is well-lit', 'Photo is clear', 'Even lighting', 'Taken at an eye level photo subject', 'Photo subject of interest is not occluded', 'Photo subject fully captured', 'Overall Photo']","['Immobile object', 'Inconvenient to inspect by touch', 'Object out of reach', 'Object on ground', 'Building']",DiaryEntryData/DiaryEntryPhotos/P5_6_11_18_22.jpg
P5,7,a close up of a wall,Was hoping to find out the hotel room number,Comfort inn and suites in,I’m starting to think that this app is not supposed to be used as an OCR device. That is what I use AI apps for generally. I’ll try to take pictures of things that are not just numbers and letters going forward,4,2,3,3,3,identifyFeatures,"['Used traveling', 'Used in an unfamiliar space', 'Used indoors', 'Used in a public space', 'Used at hotel']",Used in Living Spaces/Domiciles,"['Reaction to result', 'Learning limits of AI app']","['Photo is well-lit', 'Uneven lighting', 'Taken from above photo subject', 'Photo subject of interest is not occluded', 'Photo subject partially-captured', 'Close-up Photo', 'Photo is clear']","['Immobile object', 'Text', 'Walls']",DiaryEntryData/DiaryEntryPhotos/P5_7_11_18_22.jpg
P5,8,a street with trees and buildings,Was hoping to get some information about watt was outside the window. Looking for a swimming pool to be honest.,Comfort inn and suite in Henderson Nevada. Right around dusk.,I guess it’s a pretty good description as long as there isn’t an actual swimming pool in the photograph,3,4,3,3,3,describeScene,"['Used traveling', 'Used in an unfamiliar space', 'Used indoors', 'Used in a public space', 'Used at hotel']",Used in Living Spaces/Domiciles,"['Reaction to result', 'Positive reaction to result']","['Photo is well-lit', 'Photo is clear', 'Uneven lighting', 'Taken at an eye level photo subject', 'Photo subject of interest is not occluded', 'Photo subject fully captured', 'Overall Photo', 'Night photography']","['Building', 'Street object', 'Reflective Surface', 'Immobile object', 'Object out of reach', 'Inconvenient to inspect by touch']",DiaryEntryData/DiaryEntryPhotos/P5_8_11_18_22.jpg
P5,9,a white electrical device,Was trying to figure out what that thing is on the wall before I messed with it,Hotel room bathroom at the comfort inn in Henderson,"I guess it was good to find out that it’s white but I kind of figured it was some kind of electrical device, possibly a phone and the description didn’t really differentiate much. Turns out it’s a hair dryer. Who knew",2,3,2,2,3,identifySubject,"['Used traveling', 'Used in an unfamiliar space', 'Used indoors', 'Used in a private space', 'Used at hotel']",Used in Living Spaces/Domiciles,"['Reaction to result', 'Critique of result']","['Photo is well-lit', 'Even lighting', 'Taken at an eye level photo subject', 'Photo subject of interest is not occluded', 'Photo subject fully captured', 'Midrange Photo', 'Photo is clear']","['Selfcare Object', 'Hanging object', 'Immobile object', 'Inconvenient to inspect by touch']",DiaryEntryData/DiaryEntryPhotos/P5_9_11_18_22.jpg
P5,10,a bed with a pillow and a blanket on it,Wanted to see if roommate was already sleeping,Hotel room in Henderson Nevada,"This photograph was great, and it determined whether my roommate was there or not there cause I didn’t wanna touch the bed. By the way the field for this text box, I’ll tag or label has the word comment misspelled.",4,5,2,3,3,identifyFeatures,"['Used traveling', 'Used in an unfamiliar space', 'Used indoors', 'Used in a private space', 'Used at hotel']",Used in Living Spaces/Domiciles,"['Reaction to result', 'Positive reaction to result']","['Photo is well-lit', 'Photo is clear', 'Uneven lighting', 'Taken at an eye level photo subject', 'Photo subject of interest is not occluded', 'Photo subject fully captured', 'Overall Photo']","['Immobile object', 'Inconvenient to inspect by touch', 'Openings']",DiaryEntryData/DiaryEntryPhotos/P5_10_11_19_22.jpg
P5,11,a person in a blue dress,Appearance of a person,Comfort in Henderson,It was a very basic description with not much details,3,4,2,2,3,identifyFeatures,"['Used traveling', 'Used in an unfamiliar space', 'Used indoors', 'Used in a public space', 'Used at hotel']",Used in Living Spaces/Domiciles,"['Reaction to result', 'Critique of result']","['Photo is well-lit', 'Even lighting', 'Taken at an eye level photo subject', 'Photo subject of interest is not occluded', 'Photo subject fully captured', 'Midrange Photo', 'Photo is clear']","['Styled floor', 'Mobile object', 'Object on ground']",DiaryEntryData/DiaryEntryPhotos/P5_11_11_21_22.jpg
P5,12,a person holding a phone,Clothing and general description of my friend,At my home at the kitchen table,"I was hoping to get clothing, description and facial expression and other personal details. Not very descriptive",4,3,3,2,2,identifyFeatures,"['Used at home', 'Used in a familiar space', 'Used indoors', 'Used in a private space']",Used in Living Spaces/Domiciles,"['Reaction to result', 'Critique of result', 'Negative reaction to result']","['Photo is well-lit', 'Photo is clear', 'Uneven lighting', 'Taken at an eye level photo subject', 'Photo subject of interest is not occluded', 'Photo subject fully captured', 'Midrange Photo']","['Electronic device', 'Furniture', 'Object on furniture', 'Mobile object', 'Immobile object', 'Inconvenient to inspect by touch']",DiaryEntryData/DiaryEntryPhotos/P5_12_11_22_22.jpg
P5,14,a stop sign on the side of a road,I was hoping to see if there was any snow on the mountain in the distance,"In front of my house in Reno, Nevada","The description was based on medium distance objects, but didn’t describe things that were in the background I guess.",4,3,1,3,3,describeScene,"['Used on their property', 'Used in a familiar space', 'Used outdoors', 'Used in a private space']",Used in Living Spaces/Domiciles,"['Reaction to result', 'Learning limits of AI app']","['Photo is well-lit', 'Photo is clear', 'Uneven lighting', 'Taken at an eye level photo subject', 'Photo subject of interest is not occluded', 'Photo subject fully captured', 'Overall Photo']","['Street object', 'Plants', 'Immobile object', 'Inconvenient to inspect by touch', 'Building']",DiaryEntryData/DiaryEntryPhotos/P5_14_11_23_22.jpg
P5,15,a dog wearing a vest,I wanted to see if the dog would be identified I wanted to see if the dog would be identified,At my home at the kitchen table,"The description was completely accurate, but also very basic. I think it's interesting that the dog was identified as wearing a vest when he was wearing a sweater.",4,4,3,3,3,learnApplication,"['Used at home', 'Used in a familiar space', 'Used indoors', 'Used in a private space']",Used in Living Spaces/Domiciles,['Reaction to result'],"['Photo is well-lit', 'Uneven lighting', 'Taken from above photo subject', 'Photo subject of interest is not occluded', 'Photo subject fully captured', 'Midrange Photo', 'Photo is clear']","['Object on ground', 'Immobile object', 'Query about known object', 'Curiosity', 'Testing AI descriptiveness']",DiaryEntryData/DiaryEntryPhotos/P5_15_11_25_22.jpg
P5,16,a black and silver control panel,To see what numbers were on the LED display screen,In my kitchen at home,I was hoping to actually get the numbers that were on the screen,2,2,3,2,2,identifyFeatures,"['Used at home', 'Used in a familiar space', 'Used indoors', 'Used in a private space']",Used in Living Spaces/Domiciles,"['Reaction to result', 'Negative reaction to result']","['Photo is not well-lit', 'Photo is clear', 'Uneven lighting', 'Taken at an eye level photo subject', 'Photo subject of interest is not occluded', 'Photo subject fully captured', 'Close-up Photo']","['Home appliance', 'Digital content', 'Reflective Surface', 'Immobile object', 'Inconvenient to inspect by touch']",DiaryEntryData/DiaryEntryPhotos/P5_16_11_25_22.jpg
P5,17,a white rectangular object with a label on it,What book this is,And my house and my study,i'm not sure why it does. It know that it's a book or why it didn't tell me any of the words on the book.,3,1,3,2,2,identifySubject,"['Used at home', 'Used in a familiar space', 'Used indoors', 'Used in a private space']",Used in Living Spaces/Domiciles,"['Reaction to result', 'Negative reaction to result', 'Confused by result']","['Photo is well-lit', 'Uneven lighting', 'Taken at an eye level photo subject', 'Photo subject of interest is not occluded', 'Photo subject fully captured', 'Close-up Photo', 'Photo is clear']","['Decorative image', 'Immobile object', 'Hanging object', 'Signage', 'Inconvenient to inspect by touch']",DiaryEntryData/DiaryEntryPhotos/P5_17_11_25_22.jpg
P5,18,a helmet on the floor,Wanted to know what color was the baseball glove and also what brand it was and if possibly if it was clean or dirt,At home and living room,"The AI didn't identify correctly or gift color or any writing on it. I suspect the cleanliness of the item or if it had stains on it or not would be pretty tough, but I got no information from this description that was useful",1,1,3,2,1,identifyFeatures,"['Used at home', 'Used in a familiar space', 'Used indoors', 'Used in a private space']",Used in Living Spaces/Domiciles,"['Reaction to result', 'Negative reaction to result']","['Photo is well-lit', 'Photo is clear', 'Uneven lighting', 'Taken from above photo subject', 'Photo subject of interest is not occluded', 'Photo subject fully captured', 'Close-up Photo']","['Immobile object', 'Clothing', 'Sports equipment', 'Object on ground']",DiaryEntryData/DiaryEntryPhotos/P5_18_11_25_22.jpg
